TransactionID,UserID,ProductID,Timestamp,Amount
1204,706,327,2024-11-23 03:22:10,311.88
1205,56,225,2024-05-16 06:19:34,365.39
1206,905,339,2024-11-03 10:06:34,392.05
1207,323,237,2025-02-25 21:49:42,177.6
1208,203,150,2025-03-13 03:07:34,266.63
1209,389,351,2024-05-07 14:54:32,434.16
1210,391,259,2024-07-06 09:29:59,172.02
1211,151,7,2024-11-25 00:41:57,260.02
1212,67,425,2024-06-03 03:24:02,255.92
1213,954,224,2024-05-01 22:47:47,145.11
1214,236,142,2024-06-09 01:01:46,58.46
1215,29,347,2024-08-31 06:23:51,408.79
1216,468,393,2025-02-20 05:32:38,414.48
1217,157,316,2025-01-25 19:13:55,149.19
1218,199,347,2024-11-13 16:21:37,328.96
1219,835,311,2024-08-25 11:45:20,284.0
1220,635,345,2024-10-31 16:14:28,489.42
1221,537,398,2024-12-22 03:12:30,419.45
1222,606,281,2025-03-01 21:40:01,12.79
1223,182,122,2024-12-04 20:01:25,191.38
1224,993,262,2024-05-30 18:17:57,121.05
1225,940,457,2024-08-22 11:22:10,38.09
1226,365,285,2024-11-11 17:30:00,21.82
1227,123,442,2025-02-23 20:33:49,288.45
1228,916,458,2024-05-16 18:48:23,77.79
1229,667,443,2024-06-05 06:21:31,424.63
1230,724,13,2025-01-29 13:59:33,292.36
1231,17,382,2024-10-26 11:12:48,209.31
1232,863,232,2024-08-11 01:45:21,81.06
1233,0,485,2024-09-27 19:02:06,101.49
1234,680,216,2024-08-10 14:30:54,91.59
1235,347,147,2024-11-16 16:31:18,457.7
1236,800,174,2024-12-08 10:24:13,173.82
1237,864,260,2024-08-26 15:25:42,324.43
1238,334,293,2024-09-03 14:21:58,248.1
1239,455,239,2024-07-17 04:31:47,361.43
1240,415,221,2024-05-05 15:07:03,140.85
1241,899,131,2025-01-29 07:16:26,228.14
1242,80,417,2024-06-23 23:23:11,25.51
1243,549,214,2025-03-02 17:23:06,139.17
1244,549,334,2025-02-08 12:20:38,233.28
1245,29,28,2024-04-25 11:08:59,366.38
1246,755,79,2024-10-15 09:27:36,223.7
1247,290,245,2024-05-06 10:44:01,197.24
1248,159,319,2024-12-30 06:12:18,86.79
1249,697,283,2024-03-26 10:56:55,267.49
1250,220,348,2024-07-31 02:15:12,226.68
1251,96,193,2025-01-20 12:35:58,331.22
1252,211,166,2024-06-23 05:46:48,18.68
1253,986,215,2024-09-04 09:43:03,352.09
1254,76,141,2024-12-15 05:15:44,471.05
1255,205,188,2024-05-21 09:44:58,40.1
1256,26,317,2025-01-15 19:45:44,210.07
1257,261,10,2024-11-19 08:40:27,421.57
1258,925,299,2024-07-12 18:38:40,465.7
1259,52,118,2025-03-09 13:28:33,370.2
1260,785,472,2024-05-27 05:39:56,93.94
1261,157,273,2025-03-23 14:00:50,269.75
1262,559,99,2024-11-19 14:37:15,393.23
1263,48,251,2024-10-02 07:43:38,239.31
1264,255,427,2024-08-19 07:39:09,442.22
1265,691,303,2024-09-06 09:06:49,451.17
1266,155,481,2025-02-11 04:17:09,280.31
1267,365,300,2024-11-13 01:42:44,231.19
1268,846,158,2025-03-18 11:45:57,359.95
1269,15,187,2024-11-15 08:55:30,494.31
1270,480,389,2024-08-15 09:41:30,459.22
1271,239,477,2024-06-08 05:38:39,274.37
1272,18,45,2024-11-17 00:14:45,283.28
1273,81,289,2024-04-29 05:32:08,402.88
1274,329,55,2025-03-16 03:48:29,146.59
1275,180,331,2024-10-29 08:34:55,313.89
1276,715,153,2024-05-30 01:42:25,335.42
1277,352,126,2025-03-17 11:12:03,213.2
1278,651,54,2024-06-28 21:45:25,120.02
1279,780,149,2024-08-07 01:15:29,358.78
1280,763,317,2024-11-06 13:22:37,325.07
1281,458,273,2025-02-25 16:54:45,391.87
1282,43,312,2024-05-24 21:47:11,239.98
1283,73,244,2024-05-08 15:00:00,94.37
1284,976,322,2024-09-17 13:36:18,100.28
1285,742,439,2024-06-12 13:39:38,260.3
1286,624,303,2025-02-02 22:32:23,432.45
1287,633,346,2024-09-27 15:00:47,30.06
1288,423,289,2024-06-03 12:38:11,49.17
1289,263,312,2024-08-26 10:10:45,317.48
1290,430,426,2024-07-16 02:25:02,111.56
1291,138,36,2024-04-03 22:59:49,247.03
1292,255,173,2024-05-06 12:42:33,162.04
1293,884,148,2024-12-25 04:04:11,214.28
1294,460,274,2024-08-03 14:26:16,23.16
1295,124,216,2024-08-07 09:52:33,156.71
1296,957,19,2024-11-20 21:04:02,215.52
1297,598,309,2024-09-13 16:03:52,375.08
1298,953,143,2024-07-29 00:30:33,383.34
1299,835,37,2024-04-07 17:29:13,306.85
1300,738,427,2024-09-08 01:04:22,136.82
1301,160,274,2024-08-05 07:40:10,63.8
1302,80,453,2024-07-14 16:33:23,85.17
1303,304,135,2025-03-07 06:47:19,386.75
1304,659,219,2024-06-09 08:37:41,248.75
1305,530,118,2024-08-22 15:26:21,364.34
1306,845,266,2024-08-11 23:20:25,463.93
1307,550,181,2024-07-05 23:09:25,30.73
1308,484,367,2025-01-01 12:01:21,419.1
1309,117,487,2024-07-30 23:27:13,32.84
1310,644,275,2024-10-26 15:39:24,441.51
1311,430,100,2024-09-21 19:28:15,23.41
1312,153,418,2024-11-17 06:24:14,86.33
1313,646,60,2025-01-15 09:36:41,140.6
1314,410,215,2025-03-05 01:13:49,141.06
1315,674,257,2024-08-16 00:59:34,351.48
1316,605,265,2024-04-19 05:10:29,470.57
1317,156,340,2024-05-20 18:46:36,28.35
1318,119,251,2024-06-29 01:25:07,185.81
1319,789,284,2025-01-06 06:40:41,350.04
1320,783,440,2024-11-17 18:19:42,461.22
1321,594,368,2024-03-28 20:18:24,142.7
1322,52,368,2024-10-21 10:12:54,450.42
1323,701,123,2025-02-22 23:28:11,335.03
1324,677,2,2024-09-17 20:19:23,473.97
1325,614,437,2024-04-13 00:53:33,425.48
1326,645,143,2024-05-27 23:02:31,185.73
1327,984,436,2024-05-02 22:14:05,30.47
1328,260,94,2024-04-01 12:02:42,482.97
1329,640,366,2024-12-08 03:22:01,51.25
1330,666,330,2024-05-13 05:16:07,146.79
1331,653,390,2025-01-11 11:31:36,375.89
1332,11,71,2025-01-28 19:47:27,196.68
1333,303,232,2024-11-19 19:51:03,334.77
1334,56,224,2024-06-27 23:24:50,310.37
1335,707,437,2024-06-26 22:55:56,149.04
1336,783,401,2024-06-15 22:18:54,388.34
1337,977,490,2024-11-24 10:19:10,392.58
1338,489,95,2024-04-07 23:10:16,431.17
1339,62,162,2024-11-19 07:22:48,72.6
1340,544,60,2024-11-08 21:29:28,122.38
1341,849,33,2024-11-22 23:53:31,217.18
1342,479,271,2024-08-02 01:17:06,231.69
1343,140,32,2024-06-17 06:31:08,140.81
1344,40,184,2024-11-27 17:43:57,14.99
1345,717,387,2024-05-26 19:46:52,394.86
1346,254,32,2024-07-08 09:54:48,473.15
1347,613,37,2024-04-28 21:35:50,79.3
1348,710,249,2024-11-19 20:40:26,410.11
1349,626,26,2024-04-12 23:55:21,187.06
1350,121,289,2024-09-28 09:11:04,291.5
1351,195,273,2024-08-02 17:16:11,37.14
1352,989,333,2025-03-18 03:26:37,145.01
1353,452,108,2024-07-24 08:16:55,187.75
1354,782,245,2024-12-09 19:11:20,406.14
1355,809,257,2024-07-22 15:14:11,303.09
1356,825,31,2024-10-23 04:20:52,219.49
1357,954,6,2024-06-29 21:15:21,478.45
1358,110,7,2024-10-30 19:31:17,205.01
1359,149,247,2025-01-20 08:10:28,321.13
1360,260,400,2025-03-07 12:20:50,194.29
1361,382,315,2024-08-13 00:04:13,433.56
1362,727,110,2025-03-05 17:26:20,439.47
1363,485,65,2025-02-22 18:37:06,493.78
1364,961,273,2024-03-30 10:37:26,32.44
1365,729,183,2024-12-03 22:58:35,156.34
1366,338,160,2024-05-07 13:08:25,468.92
1367,957,414,2024-06-16 07:15:10,92.53
1368,93,243,2024-06-16 15:32:47,411.17
1369,745,468,2024-04-17 00:11:38,242.61
1370,525,277,2025-03-20 12:15:26,221.55
1371,149,440,2024-05-13 16:36:05,45.04
1372,857,312,2024-12-26 22:15:07,234.18
1373,898,86,2024-08-14 07:07:38,99.78
1374,439,120,2024-11-08 00:37:59,187.64
1375,317,116,2024-12-02 09:26:26,270.15
1376,667,205,2024-06-02 06:36:06,458.84
1377,652,428,2024-08-04 09:14:43,400.65
1378,964,98,2024-05-07 01:06:54,179.32
1379,668,68,2024-09-21 16:05:05,257.05
1380,957,18,2024-06-08 10:04:44,360.89
1381,244,400,2024-04-21 20:41:22,308.56
1382,868,202,2025-03-06 08:02:37,68.76
1383,198,333,2024-06-16 06:49:22,17.92
1384,446,312,2024-09-10 03:53:06,409.33
1385,827,45,2024-11-02 05:03:40,105.71
1386,226,253,2024-10-11 07:13:32,413.38
1387,146,87,2024-07-29 11:19:08,101.23
1388,457,238,2024-06-08 04:17:28,276.34
1389,166,293,2024-07-07 02:58:16,359.29
1390,299,362,2024-07-24 00:31:01,202.97
1391,563,70,2024-05-23 22:14:43,41.37
1392,54,152,2024-10-18 19:41:11,337.47
1393,480,300,2024-08-16 17:18:08,67.0
1394,335,226,2024-10-27 14:51:47,42.71
1395,61,330,2025-02-04 03:10:15,288.05
1396,874,353,2024-11-30 14:10:26,142.98
1397,806,443,2024-04-29 06:40:53,139.63
1398,518,193,2024-11-25 18:23:15,54.98
1399,382,323,2024-10-19 12:49:03,175.92
1400,332,139,2025-02-12 18:18:14,150.46
1401,183,320,2024-10-26 17:00:20,81.84
1402,379,430,2025-01-13 11:40:42,232.07
1403,711,485,2024-04-24 18:18:30,139.27
1404,884,488,2024-10-12 04:21:37,204.77
1405,902,27,2024-04-21 20:01:36,486.51
1406,467,433,2024-09-29 04:54:19,130.03
1407,151,217,2024-04-19 18:31:49,229.04
1408,467,72,2024-06-09 11:11:50,436.2
1409,122,71,2024-05-06 10:10:09,360.99
1410,323,26,2024-08-31 02:32:55,178.74
1411,286,338,2025-03-14 05:52:44,283.33
1412,395,254,2024-12-21 02:45:50,173.55
1413,269,64,2025-01-15 14:02:43,465.0
1414,714,315,2024-05-12 07:27:37,221.75
1415,818,236,2024-07-29 15:43:28,109.94
1416,414,385,2024-11-06 19:16:49,463.3
1417,325,285,2024-09-12 18:00:29,286.43
1418,121,340,2024-08-06 05:20:56,65.69
1419,638,101,2024-07-26 02:22:06,275.66
1420,612,172,2024-09-23 18:15:11,88.71
1421,494,253,2024-12-22 14:17:35,149.89
1422,858,126,2024-11-15 10:20:25,207.28
1423,400,300,2024-11-17 20:52:27,405.64
1424,859,213,2024-07-04 23:20:08,32.3
1425,369,201,2024-03-28 08:36:04,220.42
1426,553,53,2024-04-08 10:43:26,354.15
1427,113,269,2024-10-27 04:34:40,101.7
1428,633,22,2024-11-15 07:39:58,317.44
1429,456,462,2025-03-13 07:25:54,318.3
1430,92,76,2025-03-22 23:28:34,466.3
1431,363,268,2024-10-30 14:49:03,307.2
1432,702,350,2024-06-24 04:27:31,107.81
1433,467,31,2024-11-22 03:00:05,180.72
1434,604,467,2024-11-17 15:56:06,499.62
1435,381,304,2024-06-06 20:31:56,494.69
1436,716,185,2024-06-02 14:24:20,57.09
1437,347,214,2024-12-05 07:43:06,343.29
1438,732,385,2024-06-28 10:37:58,370.51
1439,290,313,2024-04-05 12:58:32,139.62
1440,547,20,2025-03-04 15:17:24,327.25
1441,60,24,2024-05-25 18:51:32,54.05
1442,494,83,2024-10-26 11:22:42,275.86
1443,113,496,2024-07-19 14:29:08,321.26
1444,679,402,2024-08-31 02:27:34,112.07
1445,261,93,2024-12-08 10:41:41,396.81
1446,316,98,2024-07-26 18:07:26,90.1
1447,609,11,2024-04-22 11:48:11,205.34
1448,381,233,2024-09-16 15:47:56,362.63
1449,41,198,2024-06-24 15:37:10,265.96
1450,12,1,2024-08-14 20:29:06,435.71
1451,394,298,2024-12-09 21:53:44,116.31
1452,837,351,2024-10-11 21:17:04,422.9
1453,241,241,2024-07-23 06:22:37,72.29
1454,660,402,2024-11-17 13:28:11,221.62
1455,582,386,2024-09-10 06:18:24,444.24
1456,571,410,2024-10-06 06:05:32,175.01
1457,171,229,2024-06-20 15:42:18,422.5
1458,553,427,2024-11-01 00:09:43,356.95
1459,984,475,2024-05-01 10:22:02,382.23
1460,144,63,2024-12-01 16:55:21,391.78
1461,438,17,2024-10-23 04:01:20,475.18
1462,183,57,2024-11-11 21:02:39,316.76
1463,643,405,2024-11-12 22:16:52,192.46
1464,157,172,2024-12-24 02:00:57,393.34
1465,404,403,2025-02-04 13:13:00,120.29
1466,507,219,2024-11-16 15:10:49,16.52
1467,787,293,2025-01-26 12:57:55,355.28
1468,943,50,2024-09-11 21:33:42,341.21
1469,510,59,2024-10-12 19:46:07,179.26
1470,588,148,2025-01-17 05:36:38,469.1
1471,116,12,2025-02-12 04:22:45,487.92
1472,878,398,2024-12-31 05:48:31,430.76
1473,312,170,2024-03-31 10:30:25,332.93
1474,750,468,2024-09-17 23:07:44,27.9
1475,322,199,2025-03-02 00:01:05,402.89
1476,896,77,2024-12-02 11:17:02,352.42
1477,843,92,2024-08-24 03:36:52,196.06
1478,527,140,2025-02-27 10:22:40,149.52
1479,565,406,2024-10-17 05:21:33,437.32
1480,384,495,2024-12-15 01:50:54,332.95
1481,898,327,2024-10-20 22:50:33,306.56
1482,238,80,2024-08-01 17:35:26,170.69
1483,131,226,2024-12-12 17:48:13,15.34
1484,454,437,2025-02-11 14:36:37,389.19
1485,343,488,2024-09-16 17:35:31,249.4
1486,2,417,2024-10-23 15:40:00,340.31
1487,67,293,2025-03-08 05:29:30,120.64
1488,70,480,2024-10-02 04:46:58,298.78
1489,773,180,2024-12-18 14:15:55,439.75
1490,645,424,2024-05-27 19:43:41,254.21
1491,357,386,2024-04-15 02:07:25,187.87
1492,704,222,2024-07-17 02:06:43,34.32
1493,125,165,2024-03-27 01:41:09,301.97
1494,458,44,2024-04-06 03:10:20,78.02
1495,160,170,2025-01-29 20:31:38,463.83
1496,407,409,2024-12-24 08:27:42,381.84
1497,179,411,2024-06-04 21:45:09,481.2
1498,781,377,2025-01-16 14:19:15,168.14
1499,904,253,2024-08-27 02:17:18,14.52
1500,711,466,2024-04-10 10:37:30,447.81
1501,832,409,2025-03-18 06:23:20,436.28
1502,152,392,2025-01-18 08:00:08,499.16
1503,271,373,2024-05-08 11:38:43,487.61
1504,863,424,2024-10-15 11:28:53,292.01
1505,628,484,2024-12-03 05:14:41,150.28
1506,666,107,2025-01-24 23:17:45,489.87
1507,568,211,2025-01-11 09:57:55,174.45
1508,513,118,2024-04-03 07:50:50,230.86
1509,718,218,2024-10-06 02:44:05,80.71
1510,820,133,2024-12-30 09:31:15,57.14
1511,682,496,2024-04-08 12:22:24,130.16
1512,744,162,2025-02-20 07:15:23,484.39
1513,813,471,2025-02-24 14:00:52,150.15
1514,770,411,2025-01-23 02:37:55,109.37
1515,100,390,2024-05-17 22:39:03,210.46
1516,277,224,2025-03-07 07:34:00,161.32
1517,787,408,2024-11-21 20:17:55,290.92
1518,769,105,2024-06-06 07:44:09,295.47
1519,743,142,2024-10-07 11:03:04,138.75
1520,114,2,2025-01-28 14:30:14,367.32
1521,971,91,2025-01-25 23:25:27,153.93
1522,375,85,2024-07-24 18:49:15,320.29
1523,968,426,2024-04-30 09:54:35,301.18
1524,363,423,2025-03-08 11:05:19,372.08
1525,409,163,2024-06-15 00:27:05,467.75
1526,17,368,2024-04-04 08:59:43,59.61
1527,641,101,2025-02-09 21:55:37,78.16
1528,717,315,2024-12-15 06:29:32,382.3
1529,519,269,2025-01-07 23:52:29,309.92
1530,244,366,2025-02-27 20:26:02,459.7
1531,442,418,2024-11-06 05:25:48,420.47
1532,797,116,2024-10-01 02:37:25,386.34
1533,635,472,2024-07-08 13:05:43,210.86
1534,654,355,2024-09-10 22:49:46,272.92
1535,793,300,2024-09-10 22:28:57,160.59
1536,733,270,2024-04-26 05:55:07,261.2
1537,559,7,2025-02-27 09:34:02,217.8
1538,598,319,2024-10-25 08:36:18,215.96
1539,882,497,2025-01-21 13:26:49,48.96
1540,462,212,2025-01-18 14:55:01,209.42
1541,519,268,2024-09-21 14:01:47,286.92
1542,763,398,2024-06-01 20:16:17,435.23
1543,519,67,2024-12-23 10:06:18,308.88
1544,431,474,2024-09-18 13:12:43,217.4
1545,637,247,2024-04-13 12:08:13,215.6
1546,219,157,2024-09-03 22:05:12,136.69
1547,400,181,2024-08-27 10:05:41,282.32
1548,766,433,2024-05-31 12:43:18,70.47
1549,612,289,2025-02-10 12:26:27,449.55
1550,324,356,2024-12-23 07:56:03,294.71
1551,284,148,2024-06-15 13:17:32,111.33
1552,762,66,2024-10-21 16:53:45,299.42
1553,57,274,2024-06-06 06:46:44,375.48
1554,746,311,2024-11-25 17:57:46,315.9
1555,942,21,2024-07-06 18:33:37,312.58
1556,647,334,2024-06-08 11:41:00,372.9
1557,290,57,2025-01-15 02:25:52,69.0
1558,898,372,2025-03-15 07:40:18,337.23
1559,598,334,2024-09-17 03:34:53,42.81
1560,35,355,2025-03-20 12:34:14,452.85
1561,928,68,2024-07-03 09:50:38,259.83
1562,35,490,2024-12-13 10:44:33,65.81
1563,543,411,2024-09-29 07:26:22,480.28
1564,291,276,2024-12-28 22:50:46,333.57
1565,611,17,2024-11-19 18:41:13,181.02
1566,5,442,2024-04-14 18:02:48,293.07
1567,236,448,2024-12-08 03:38:21,37.2
1568,550,346,2025-01-14 02:43:33,438.55
1569,595,40,2024-12-18 15:48:44,202.13
1570,292,376,2024-08-16 18:54:07,390.99
1571,696,22,2025-01-28 18:55:16,31.9
1572,581,400,2024-06-19 05:40:08,450.09
1573,44,161,2024-08-04 21:21:28,195.6
1574,47,118,2024-11-06 11:06:25,191.52
1575,416,224,2024-11-08 15:36:36,304.59
1576,919,271,2025-03-04 23:14:31,219.02
1577,522,302,2024-04-30 13:41:00,14.92
1578,41,366,2024-06-15 01:40:45,368.02
1579,411,173,2025-01-02 01:18:07,407.05
1580,53,376,2024-04-24 04:21:10,438.07
1581,17,446,2024-10-07 12:57:15,276.34
1582,810,419,2024-12-22 11:31:58,60.93
1583,478,99,2024-06-17 13:51:17,484.3
1584,122,400,2024-05-19 10:08:35,117.11
1585,414,494,2024-06-21 11:01:43,383.64
1586,56,245,2025-01-12 18:11:07,397.62
1587,9,290,2024-06-22 06:40:23,76.11
1588,284,194,2025-01-07 22:18:20,194.56
1589,888,300,2024-03-28 05:05:26,320.76
1590,654,275,2024-08-28 17:57:34,77.39
1591,722,482,2024-12-15 17:34:30,216.19
1592,352,301,2024-10-30 02:43:43,76.94
1593,127,188,2025-02-17 05:39:00,162.58
1594,819,386,2024-07-02 11:48:58,174.25
1595,377,255,2024-12-03 13:52:47,190.27
1596,76,478,2024-10-21 22:13:31,141.76
1597,584,351,2024-06-29 11:36:12,154.71
1598,853,109,2024-06-10 07:47:44,199.11
1599,127,181,2025-02-26 01:48:49,234.12
1600,761,171,2025-02-09 21:08:16,120.63
1601,825,48,2025-01-15 22:19:56,28.46
1602,450,317,2025-02-12 06:17:48,480.39
1603,739,471,2024-04-17 20:49:58,336.54
1604,246,119,2024-10-01 23:40:03,200.05
1605,140,400,2024-04-08 05:39:26,64.28
1606,500,233,2024-07-11 14:52:52,348.99
1607,783,16,2024-08-07 20:13:46,166.79
1608,176,181,2025-02-15 08:30:19,74.16
1609,443,419,2024-08-08 01:14:47,115.32
1610,99,287,2024-08-23 07:39:46,450.86
1611,206,72,2024-04-08 22:47:32,235.89
1612,298,57,2024-12-03 18:56:59,314.91
1613,505,222,2024-10-27 19:57:54,219.84
1614,686,60,2024-08-30 18:48:01,444.79
1615,906,342,2024-07-25 07:57:21,246.55
1616,544,315,2024-10-07 00:31:38,454.83
1617,571,269,2025-03-12 12:00:43,481.94
1618,246,387,2024-08-06 07:59:50,444.84
1619,198,351,2024-08-07 01:40:00,292.54
1620,276,296,2024-04-29 22:54:16,197.87
1621,68,403,2024-12-26 19:05:45,268.24
1622,851,47,2024-07-22 14:50:59,450.6
1623,849,125,2024-12-12 04:43:02,247.73
1624,832,15,2024-05-11 06:08:45,306.5
1625,369,247,2024-04-16 22:13:56,319.47
1626,523,340,2024-08-11 23:05:56,378.2
1627,585,428,2024-06-13 06:53:24,344.97
1628,794,226,2024-09-30 20:42:34,330.12
1629,46,303,2024-09-24 04:05:48,379.37
1630,506,411,2024-11-13 06:12:54,201.04
1631,787,34,2024-05-28 19:19:09,487.13
1632,897,109,2024-04-07 21:40:33,499.41
1633,617,205,2024-07-21 20:07:50,237.24
1634,159,229,2024-06-17 01:35:00,492.71
1635,133,10,2025-01-20 14:22:30,478.48
1636,445,372,2024-04-03 20:49:17,221.75
1637,799,247,2025-03-05 22:16:03,382.48
1638,43,7,2024-06-03 12:24:02,223.67
1639,107,254,2025-01-31 11:03:00,321.99
1640,938,58,2025-02-26 17:15:04,29.16
1641,124,387,2024-05-29 10:26:07,277.19
1642,430,238,2025-01-17 11:08:24,11.31
1643,370,45,2024-08-23 18:56:16,72.05
1644,508,5,2024-10-20 00:12:50,29.87
1645,415,48,2025-02-20 11:09:42,468.53
1646,42,466,2024-11-28 01:52:39,421.71
1647,322,12,2024-08-30 10:52:22,140.96
1648,874,438,2024-12-27 02:54:38,443.69
1649,527,159,2025-03-13 07:26:33,92.27
1650,762,441,2024-07-23 04:34:19,318.31
1651,758,120,2025-01-18 16:34:43,493.81
1652,134,170,2024-10-29 15:27:06,349.92
1653,881,489,2024-08-11 10:26:15,384.66
1654,674,142,2024-11-28 00:27:53,369.2
1655,34,407,2024-11-19 07:08:42,106.12
1656,392,194,2024-04-08 01:56:35,343.23
1657,319,408,2024-09-01 17:08:46,95.22
1658,931,184,2024-06-17 12:46:43,83.53
1659,560,51,2024-12-14 13:30:13,53.23
1660,265,200,2025-03-08 17:48:51,341.5
1661,773,448,2024-10-14 23:31:12,109.96
1662,81,164,2024-05-09 17:01:00,244.33
1663,601,128,2024-12-04 15:07:44,325.67
1664,728,120,2025-03-03 05:06:34,195.92
1665,446,332,2024-09-25 10:01:59,455.33
1666,911,150,2024-12-29 14:08:51,122.42
1667,858,77,2025-01-03 01:36:52,394.46
1668,33,242,2024-06-10 10:20:04,206.88
1669,834,306,2024-11-19 07:47:23,485.1
1670,599,112,2025-02-06 17:34:01,72.33
1671,988,126,2024-04-04 09:30:28,211.9
1672,290,255,2024-11-30 09:26:05,293.1
1673,460,21,2025-03-23 14:44:47,107.89
1674,106,479,2024-12-05 11:29:51,295.32
1675,621,241,2024-06-30 06:24:11,201.81
1676,228,212,2024-12-15 02:03:37,291.59
1677,89,382,2024-10-04 21:56:56,122.92
1678,829,427,2024-09-23 03:45:23,301.35
1679,763,115,2025-01-01 05:04:29,435.06
1680,148,423,2024-05-26 02:31:25,129.38
1681,766,61,2024-12-07 21:57:55,168.06
1682,752,421,2024-10-21 20:44:18,209.14
1683,1,73,2024-05-23 14:04:41,408.3
1684,292,140,2024-11-19 17:28:14,323.16
1685,979,17,2024-09-10 06:15:15,492.08
1686,928,406,2024-09-14 11:30:44,143.53
1687,301,321,2025-01-10 03:46:29,220.72
1688,177,280,2025-01-25 11:19:53,298.54
1689,217,102,2024-05-18 08:36:16,418.24
1690,389,468,2024-06-06 00:21:51,11.39
1691,920,297,2024-10-22 16:44:08,309.78
1692,492,277,2024-12-06 12:58:08,382.76
1693,547,432,2024-09-01 14:02:07,431.56
1694,24,206,2024-12-04 00:57:01,372.54
1695,555,134,2024-06-12 16:15:09,146.31
1696,355,259,2024-10-21 10:42:41,190.33
1697,464,24,2025-02-08 19:53:55,13.21
1698,707,314,2025-01-09 17:12:10,71.97
1699,301,304,2025-01-05 01:18:54,106.54
1700,492,253,2025-01-26 02:31:36,442.47
1701,355,135,2024-05-31 19:14:06,13.39
1702,795,244,2025-01-29 07:16:20,306.21
1703,40,286,2025-03-24 13:50:48,115.88
1704,740,95,2024-05-10 03:10:36,312.13
1705,225,13,2024-08-24 00:04:17,227.53
1706,637,286,2024-05-17 05:27:17,302.41
1707,214,460,2024-05-08 18:13:58,372.87
1708,520,151,2024-12-23 16:01:48,448.12
1709,85,388,2025-01-10 16:09:07,189.87
1710,948,129,2024-06-04 03:58:10,186.25
1711,905,295,2024-06-17 01:16:49,65.9
1712,185,19,2024-03-31 01:47:10,293.26
1713,197,351,2024-05-12 14:54:28,123.48
1714,429,377,2024-04-04 13:51:54,218.92
1715,282,270,2024-08-06 03:03:11,136.05
1716,209,419,2024-08-18 00:52:57,166.5
1717,475,496,2024-11-24 23:06:12,215.72
1718,78,298,2024-09-06 11:37:24,178.65
1719,154,428,2024-10-11 20:02:07,325.06
1720,84,256,2024-06-03 22:41:08,387.8
1721,900,361,2025-02-21 03:24:22,494.43
1722,595,248,2024-07-26 15:41:17,254.36
1723,387,22,2024-03-26 23:00:49,465.07
1724,673,467,2024-03-30 13:54:01,120.87
1725,838,172,2024-07-29 10:01:44,278.77
1726,412,101,2024-07-02 12:21:00,15.14
1727,431,144,2024-03-28 10:25:01,60.88
1728,928,336,2024-11-17 11:30:53,369.07
1729,60,319,2025-01-23 13:35:22,14.61
1730,97,407,2025-02-21 16:55:04,222.27
1731,443,424,2025-01-03 09:41:39,277.4
1732,732,412,2024-04-23 07:06:42,176.16
1733,420,70,2024-07-01 08:13:48,160.02
1734,318,306,2024-10-13 20:28:47,433.21
1735,981,239,2025-02-24 03:58:31,376.58
1736,973,211,2025-02-07 00:22:50,477.86
1737,526,498,2024-08-24 21:28:56,264.13
1738,89,33,2024-10-01 15:41:14,181.86
1739,379,471,2025-01-31 20:25:33,180.44
1740,880,414,2024-12-20 14:22:39,225.22
1741,620,177,2024-07-14 03:20:47,472.78
1742,883,456,2024-03-28 18:23:51,481.29
1743,533,392,2025-01-29 15:30:59,318.98
1744,328,387,2024-07-31 22:42:00,329.29
1745,782,86,2024-08-08 06:11:53,352.69
1746,439,245,2024-12-14 03:01:40,70.34
1747,661,485,2024-08-28 13:56:32,498.99
1748,547,301,2025-01-20 12:01:29,29.67
1749,922,115,2024-09-12 01:41:02,170.0
1750,702,339,2024-08-14 06:41:45,475.25
1751,976,320,2024-05-05 19:28:00,190.1
1752,622,48,2024-06-05 00:59:05,169.14
1753,1,403,2024-08-08 20:33:49,466.27
1754,555,237,2024-05-20 04:03:49,89.7
1755,885,459,2025-02-17 08:22:07,467.32
1756,907,420,2024-07-02 03:15:46,192.59
1757,223,207,2024-08-05 19:59:32,136.99
1758,930,189,2024-12-28 10:45:02,127.73
1759,966,249,2024-09-05 02:20:43,57.77
1760,842,63,2024-11-25 09:24:11,355.8
1761,696,390,2024-05-13 03:39:13,16.36
1762,786,90,2024-11-05 07:00:14,53.73
1763,45,12,2025-01-28 01:42:36,189.02
1764,7,366,2024-08-22 14:53:44,237.67
1765,662,176,2025-01-17 13:37:10,442.17
1766,10,243,2025-01-20 18:04:47,137.99
1767,852,273,2024-07-10 03:46:51,39.09
1768,989,284,2025-02-18 20:38:51,154.73
1769,473,216,2025-03-04 06:06:48,361.42
1770,687,315,2024-07-16 13:01:59,264.51
1771,461,105,2024-04-21 17:37:29,272.98
1772,970,498,2024-06-13 05:49:02,40.36
1773,72,105,2024-12-28 07:20:25,285.58
1774,404,221,2024-06-01 06:23:10,398.58
1775,364,144,2024-07-09 19:35:42,116.83
1776,633,428,2024-12-02 16:37:45,191.65
1777,497,158,2024-09-09 19:32:50,403.58
1778,111,168,2024-06-05 18:22:39,203.25
1779,780,51,2024-05-17 13:22:27,315.27
1780,310,435,2025-02-01 20:29:24,206.11
1781,254,437,2025-03-12 08:45:57,217.08
1782,526,40,2024-04-28 03:20:47,381.08
1783,355,275,2024-08-11 22:11:37,428.84
1784,296,190,2025-01-19 23:18:27,173.07
1785,816,201,2024-09-04 00:27:23,152.76
